date,Equity_equal_weight,Equity_min_variance,Equity_max_sharpe,Equity_risk_parity,Crypto_equal_weight,Crypto_min_variance,Crypto_max_sharpe,Crypto_risk_parity,Combined_equal_weight,Combined_min_variance,Combined_max_sharpe,Combined_risk_parity
2021-01-20,0.007972222095949907,0.015167696178481556,0.02753011877561911,0.007972222095949907,-0.00588969894780378,-0.012708700262229915,-0.010760894200225125,-0.006353682836774406,0.00566190192199096,0.015168753201497746,0.0011460743657194248,0.00566190192199096
2021-01-21,-0.00735487307514049,-0.009324131029649102,-0.0014035363166525787,-0.00735487307514049,-0.12997330223040066,-0.12529861391616998,-0.1378861555642745,-0.1306386311384528,-0.027791277934350513,-0.00932414612539903,-0.08349810820084189,-0.027791277934350513
2021-01-22,-0.0028008371292316966,-0.0004780874966229553,-0.005576250161710813,-0.0028008371292316966,0.060561232008807364,0.06404567005241861,0.07735619339565612,0.06141343812311392,0.007759507727108147,-0.0004766993207303517,0.04209293103355853,0.007759507727108147
2021-01-23,,,,,-0.0021043045962372054,-0.019933879173980033,-0.026294949150070645,-0.0023056027522057876,,,,
2021-01-24,,,,,0.027888783873007285,0.011022033238514023,0.009718051011001394,0.029652672300411978,,,,
2021-01-25,0.0019324605381932259,0.0033192866429965226,0.0016174049222579898,0.0019324605381932259,-0.022128620741430138,-0.0010925772746817031,-0.0014670838946061213,-0.02160662079029411,-0.002077719675077335,0.0033204470951240937,0.0007204931962659052,-0.002077719675077335
2021-01-26,-0.005039220682649927,-0.001816905555304758,-0.008065195291532636,-0.005039220682649927,-0.002506439651979331,0.004401152911920369,0.0058141815510961035,-0.0023682405028152393,-0.004617090510871492,-0.0018197469055795234,-1.0668068574128286e-05,-0.004617090510871492
2021-01-27,-0.02581577840422142,-0.021641429053723748,-0.04037563072222197,-0.02581577840422142,-0.07433293275748029,-0.06196372954210137,-0.06853754753840613,-0.07402426982994838,-0.033901970796431244,-0.021650367130684127,-0.05396469111808356,-0.033901970796431244
2021-01-28,0.010643214962448225,0.0010498551838476675,0.020776810843578974,0.010643214962448225,0.09385199353492835,0.0921125763517858,0.1000946141372685,0.09129687916989541,0.024511344724528244,0.001049533990903107,0.07427339961510719,0.024511344724528244
2021-01-29,-0.01479378312667068,-0.010465533195003726,-0.006497247458733881,-0.01479378312667068,0.02826646477641599,0.03902069073966108,0.02325469044977402,0.027968752158874028,-0.0076170751428229,-0.010463146060920706,0.012832426200119746,-0.0076170751428229
2021-01-30,,,,,0.07294494996215131,-0.0072903894059704825,0.0035145321312654073,0.05198495651456567,,,,
2021-01-31,,,,,-0.016892319482285013,-0.030010069195500214,-0.03551347776660501,-0.020661470332389315,,,,
2021-02-01,0.008517686014717273,0.0007049835571299621,0.0033181090945025517,0.008517686014717273,0.018638160220836718,0.018214791797958426,0.03697708026925307,0.01972098121791696,0.010204431715737181,0.0007194327052321926,0.019943839045195963,0.010204431715737181
2021-02-02,0.017473889706152945,0.006388646366950013,0.023522882164642808,0.017473889706152945,0.04105192217355688,0.04775565607488258,0.07504799159314068,0.04170962061186048,0.02140356178405361,0.006382331925365184,0.0416267132717,0.02140356178405361
2021-02-03,0.0019027846101926735,-0.002265610996659292,-0.012291277211054058,0.0019027846101926735,0.0470529366919517,0.04933271719426521,0.06693637535132284,0.047814297930838,0.009427809957152509,-0.0022262958146160635,0.024941611656527203,0.009427809957152509
2021-02-04,0.009138734300265725,0.002323572836054883,-0.006193472350212174,0.009138734300265725,-0.017631563926056235,-0.020163526425241742,-0.022041699717527344,-0.019742861440704026,0.004677017929212065,0.002347393365730501,-0.010788675061791179,0.004677017929212065
2021-02-05,0.006317001689045663,0.014660753537816672,0.0032652044558805927,0.006317001689045663,0.08420520824667656,0.04995304399439376,0.06589507125134406,0.08129947597618001,0.019298369448650807,0.014656175923689636,0.027808865486496772,0.019298369448650807
2021-02-06,,,,,0.02224549467936311,0.018045956605089435,0.024758826338488502,0.01806103587304364,,,,
2021-02-07,,,,,-0.0031776159818694086,-0.006187622586301448,-0.01255857901912963,-0.0043994855757182845,,,,
2021-02-08,0.013036997474039065,0.0030882725554124135,0.02496756759487436,0.013036997474039065,0.08091486208561834,0.16618218209535085,0.1359087085534304,0.09062345452480702,0.024349974909302272,0.0030858277286868797,0.10082916631710892,0.024349974909302272
2021-02-09,-0.0027438667563593655,-0.0009031825311349499,-0.01873335162385649,-0.0027438667563593655,0.06552021148361525,0.03690198440226138,0.010510659615880326,0.06672457293944845,0.008633479616969735,-0.0009159764575089085,0.0024588624405711672,0.008633479616969735
2021-02-10,0.0014557026145883098,-0.007094968491605343,0.0016857560432734088,0.0014557026145883098,0.04281518400419214,-0.018044116220488522,0.007144385503838485,0.03349637130739406,0.008348949512855613,-0.007108382392102935,-0.00046767152573254193,0.008348949512855613
2021-02-11,-0.001030383556659906,-0.004866074984664661,0.0015976038786581004,-0.001030383556659906,0.07786914577868172,0.1018640568474666,0.045472563641537435,0.0831620700216267,0.012119537999230363,-0.004869314569149453,0.049310464707421536,0.012119537999230363
2021-02-12,0.004467629428637099,0.004269114338405952,0.002118887294531623,0.004467629428637099,0.05428926109808539,-0.009680036909440684,0.007491422124214069,0.04314008291447282,0.012771234706878482,0.004258908886899813,0.019906075203162853,0.012771234706878482
2021-02-13,,,,,0.09582165507240964,0.035779216122898666,-0.011701573437967959,0.09685132454324681,,,,
2021-02-14,,,,,-0.029392275423807516,0.010818821027406934,0.011066703745925383,-0.02490015205245787,,,,
2021-02-15,,,,,-0.0442129748696292,-0.0345006231924165,-0.012556676399116727,-0.04487230382720722,,,,
2021-02-16,0.0005560289992204572,-0.009076654425230557,-0.003822491683194205,0.0005560289992204572,-0.0022474451004349414,0.02318592804967512,0.015924249675120652,0.001001016573403209,8.878331594455735e-05,-0.00907398831579469,0.012881763223141274,8.878331594455735e-05
2021-02-17,0.002470031678470779,0.006797891032852146,-0.013361679649673984,0.002470031678470779,0.04211707838283616,0.050571470935122896,0.0487356624351754,0.044040504594823476,0.009077872795865008,0.0068162841341803055,0.0212419067530984,0.009077872795865008
2021-02-18,-0.005919355778125219,-0.011217768946918678,-0.0007831408017620925,-0.005919355778125219,0.0029177062460999047,0.0003596154361848943,0.013648488090430866,0.003042208609845228,-0.0044465121074210336,-0.011234599500295182,-0.0038387547942733296,-0.0044465121074210336
2021-02-19,0.0011058595895655542,-0.007262524437910645,-0.001196648148509671,0.0011058595895655542,0.04897981498578349,0.08271795368508429,0.0513040262844987,0.05313678479367703,0.009084852155601876,-0.007244158979664334,0.04086401018228582,0.009084852155601876
2021-02-20,,,,,-0.017299540561226037,-0.007520199820459579,0.014567315300194584,-0.017978212412743288,,,,
2021-02-21,,,,,0.024297174916646205,0.026292477025253645,0.01552016972805894,0.024686201845993596,,,,
2021-02-22,0.0021419187071920528,0.0016044896503746387,-0.018215357413031007,0.0021419187071920528,-0.0628095634120048,-0.06680737032559314,-0.05986932563024403,-0.06622641354408305,-0.00868332831267409,0.0016279788105348254,-0.04320894165822106,-0.00868332831267409
2021-02-23,0.000247470338147786,-0.007141785980089525,-0.012076894449250926,0.000247470338147786,-0.1578836306811806,-0.12001439827788515,-0.10942315140777147,-0.15460905074391001,-0.02610771316507361,-0.007127799920122259,-0.07537166687092989,-0.02610771316507361
2021-02-24,0.014576435503532909,-0.0008769328238884048,0.016021459167305813,0.014576435503532909,0.03967004054777338,0.030383678065674664,0.03216322853764408,0.038704280621808786,0.01875870301090632,-0.0008624749877040642,0.022274860461151222,0.01875870301090632
2021-02-25,-0.018364899811465815,-0.009007470943401319,-0.034109533270059576,-0.018364899811465815,-0.05295585849293988,-0.055319014060093014,-0.058798345190575196,-0.05409035977476601,-0.024130059591711488,-0.009019319834558472,-0.05571587853897611,-0.024130059591711488
2021-02-26,-0.012928311779984667,-0.017449487686425482,0.0047125480541289275,-0.012928311779984667,0.0024429722756437815,-0.013813035403013523,-0.0013178877857823981,-0.002610940850858241,-0.010366431104046593,-0.017444801171340046,0.007956623480028069,-0.010366431104046593
2021-02-27,,,,,0.030875544497424058,0.006075909834626927,0.008468317980864996,0.026454495579329475,,,,
2021-02-28,,,,,-0.04371588305482724,-0.02593590211208581,-0.024668007677973107,-0.04150442337074554,,,,
2021-03-01,0.019963326496913788,0.008967959222517129,0.018061469834993234,0.019963326496913788,0.06607202453353705,0.08727528919529155,0.05974990173829956,0.0688585395448443,0.027648109503017656,0.00896489743517633,0.048142197539552636,0.027648109503017656
2021-03-02,-0.002791341663546041,0.0049629898770676435,-0.007065429782219187,-0.002791341663546041,-0.016013865689389763,-0.0245211609771154,-0.03467381012919104,-0.016825933543544433,-0.004995095667853328,0.004966183807526019,-0.017032774672209712,-0.004995095667853328
2021-03-03,-0.007037085444928419,-0.013203883250964301,-0.020899381828134035,-0.007037085444928419,0.03318617359233237,0.04311707414039214,0.02608752954230118,0.03556866263564574,-0.00033320893871828473,-0.013206981214608293,0.01104059852865582,-0.00033320893871828473
2021-03-04,-0.007899217627752664,-0.0027942265562262403,-0.018896109464052464,-0.007899217627752664,-0.01542651063180949,-0.025567323182326268,-0.0549983812755006,-0.016440558561501898,-0.009153766461762136,-0.002792255671776811,-0.029997083285940175,-0.009153766461762136
2021-03-05,0.017580768996769722,0.015345617524983745,0.013740782039575832,0.017580768996769722,-0.008545836651957895,0.0029609092439812704,0.02202338680711152,-0.007145444721010951,0.01322633472198179,0.015344224906782718,0.019778123291378433,0.01322633472198179
2021-03-06,,,,,0.009728254619080622,-0.00013036291396386645,-0.011651633044795072,0.010451851827819677,,,,
2021-03-07,,,,,0.028383768233542828,0.041923102299393306,0.030910702032437856,0.030345920013760193,,,,
2021-03-08,0.0018204582191550921,-0.005201968882913219,-0.027958355429946357,0.0018204582191550921,0.01766705142659148,0.01918149957000136,0.008238250933792948,0.018848424195131504,0.0044615570870611574,-0.005199863113473998,-0.003860932838596846,0.0044615570870611574
2021-03-09,0.007318624501726561,0.007205294629354227,0.018936132945251833,0.007318624501726561,0.042932909720223386,0.04378638825738039,0.0563406926036678,0.04267964369146723,0.013254338704809366,0.007205978433138777,0.03503698771271675,0.013254338704809366
2021-03-10,0.009821255768227701,0.00956794369524891,0.0015945997805965968,0.009821255768227701,-0.028226124243624442,0.00885341068175973,-0.004067538608044954,-0.024299158720567517,0.0034800257662523444,0.009563400077644389,0.003278146934256036,0.0034800257662523444
2021-03-11,0.00529644073907005,-0.0003495314408912083,0.016934673688660813,0.00529644073907005,0.0023940473055714564,0.025067517107283374,0.017418900008935475,0.0052620270002552115,0.004812708500153618,-0.00035135722723315005,0.016224712531320216,0.004812708500153618
2021-03-12,0.007082392417840365,0.0051575443513609525,0.011788402296005787,0.007082392417840365,-0.02008021082531,-0.013870298302737404,-0.03243535195757485,-0.018526360591263644,0.002555291877315302,0.00515836650544611,-0.01274962941214266,0.002555291877315302
2021-03-13,,,,,0.07880501646479617,0.06939690948301243,0.06590989415717166,0.07896536572735406,,,,
2021-03-14,,,,,-0.04799197369537732,-0.033294963487025514,-0.03466409495981876,-0.04668612510315567,,,,
2021-03-15,0.005841980012247008,0.013651270690968054,-0.005994722780969477,0.005841980012247008,-0.03623773511569324,-0.04829702578288883,-0.04545099951094993,-0.03792194375531997,-0.0011713058424096992,0.013654169101371927,-0.035493589056014935,-0.0011713058424096992
2021-03-16,-0.00020791992646234755,0.005118347076128687,0.0028783161690931723,-0.00020791992646234755,0.043132536555067456,0.023678786408270827,0.08263240319135023,0.040085344140148124,0.007015489487125953,0.005123202429718035,0.03231582750938822,0.007015489487125953
2021-03-17,0.0021785532396102394,-0.010293701835573967,-0.0017062972772330287,0.0021785532396102394,0.030660811823728977,0.039097079213116226,0.06235675392471287,0.0310191895364461,0.006925596336963362,-0.010297617028013371,0.022199278201175714,0.006925596336963362
2021-03-18,-0.01347521339947774,-0.007886596466816245,-0.011958302767745973,-0.01347521339947774,-0.02291498038891239,-0.0206225487551829,-0.047206809920674095,-0.022617370535914293,-0.015048507897716848,-0.007887322702465848,-0.020798640773928904,-0.015048507897716848
2021-03-19,-0.004686513277944682,-0.0023507447726236357,-0.002812937772280035,-0.004686513277944682,0.019194399500747632,0.022411288316676284,0.023613817977441682,0.0204867262824718,-0.0007063611481626293,-0.002354587199791367,0.007858652796074842,-0.0007063611481626293
2021-03-20,,,,,0.01827007279656291,0.0049198086923716265,-0.026570675549869995,0.015686172392153017,,,,
2021-03-21,,,,,-0.01614450250996269,-0.006770154997733275,-0.013862053419789723,-0.014611056112302371,,,,
2021-03-22,0.005873122338467358,0.009838272831157797,0.010586952040474067,0.005873122338467358,-0.029994835705112837,-0.05036720255189099,-0.057265070202203706,-0.033319281241917555,-0.00010487066879600628,0.009839871926181295,-0.02302652980728681,-0.00010487066879600628
2021-03-23,-0.008100983457706074,0.0003469031342228377,-0.009434389135984,-0.008100983457706074,0.007114226187603334,0.0030603920879044215,0.006229293382876742,0.006315668629286834,-0.005565115183487839,0.00034984128382603737,-0.0003164810312937471,-0.005565115183487839
2021-03-24,-0.003305425688800321,-0.0065649153614729325,-0.005483053735354424,-0.003305425688800321,-0.0667762833825415,-0.04025480152210446,-0.037894911821153,-0.06330797913782667,-0.013883901971090516,-0.006566879326273143,-0.023016448015973294,-0.013883901971090516
2021-03-25,0.007122806063378129,0.0026301456081968978,0.008330994019377432,0.007122806063378129,-0.0010923526180134256,-0.016397273522023935,-0.004220282711017032,-0.003171843478565883,0.005753612949812869,0.0026267801567977055,0.0034911729330332113,0.005753612949812869
2021-03-26,0.019635042704920398,0.01726879741176673,0.02607064284650103,0.019635042704920398,0.08749287264445915,0.08210292996280172,0.07911518121870796,0.08781361486226946,0.03094468102817685,0.017269317933108694,0.05257608337585154,0.03094468102817685
2021-03-27,,,,,-0.008717834840823146,0.008074563840750655,-0.0012378908240196183,-0.006685515194602419,,,,
2021-03-28,,,,,0.004100426246299149,-0.0001867408241203807,0.004150516333360103,0.0025811996876733963,,,,
2021-03-29,0.0011022909356362366,0.010907795974165723,0.005740927034779051,0.0011022909356362366,0.037739657887588596,0.03068690753810111,0.024104908851233953,0.038233217108307745,0.00720851876096163,0.010909284585638421,0.01482943269611842,0.00720851876096163
2021-03-30,-0.003326924065019588,-0.009065671847982397,0.0055540821790313714,-0.003326924065019588,0.013383750136438466,0.020179553581298196,0.016199772115919907,0.014703996747103768,-0.0005418116981099119,-0.009065858546625059,0.009022623633335449,-0.0005418116981099119
2021-03-31,-0.00091454863134901,0.001582327083882967,0.00321409816205343,-0.00091454863134901,0.06639746310842415,0.06132210463194363,-0.005885456125306597,0.0703377544208041,0.010304119991946515,0.0015814408724198706,0.0014601838507698115,0.010304119991946515
