date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2020-01-30,-0.021331249999999996,0.05209485714285715,0.1346214285714286,0.03456111111111111,0.20607727272727272,0.16760416666666667,-0.06157948717948719,0.11583999999999998,-0.04544895833333333,0.19703833333333332
2020-01-31,-0.22540681818181818,0.0380381313131313,0.06293095238095239,0.0694142857142857,0.25200083333333334,0.07880100000000001,0.040752916666666666,0.24126666666666666,0.2015375,0.14127499999999998
2020-02-03,0.1309225,0.17345558441558442,0.04177730769230768,0.0962375,0.128103356374808,0.11607266666666667,0.21810416666666665,0.085,0.09122777777777778,0.27628125000000003
2020-02-04,0.12110150000000001,0.18635742424242424,0.08754333333333333,0.3453875,0.22497321428571426,0.19714791666666667,0.05505,0.06497916666666667,0.08148133333333334,0.1489375
2020-02-05,-0.008172916666666662,-0.0003164351851851904,0.5337961904761904,-0.2414666666666667,0.17549790476190474,0.08539833333333333,0.08045,0.0,0.13316093750000002,0.03190333333333333
2020-02-06,0.10772571428571429,0.16827083333333331,0.2822308333333333,0.2713986666666667,0.28266161538461543,0.04733333333333334,0.06415138888888888,0.308725,0.2838333333333333,0.18895
2020-02-07,0.04096999999999999,0.2366046875,0.22275299999999998,0.06998333333333333,0.2935066666666667,0.04198,0.010883333333333333,0.0,0.1875942857142857,0.19033125
2020-02-10,0.11424999999999999,-0.007144761904761904,0.05099333333333335,0.2404611111111111,0.044004166666666664,0.12065520833333333,0.23231333333333332,0.12575833333333333,0.21173083333333334,0.16223958333333333
2020-02-11,-0.009740882352941162,0.04885116666666666,0.09527314285714285,0.3256089285714286,-0.014822222222222209,-0.008904166666666657,0.110968,0.07745555555555557,0.1095748051948052,0.19722142857142855
2020-02-12,0.15048166666666668,0.05834264705882353,0.03376749999999999,0.18191666666666667,0.23933437499999996,0.07436000000000001,0.074,0.29909166666666664,0.0627875,0.3726708333333333
2020-02-13,0.12529357142857142,-0.008584598039215702,0.121615625,0.08528,0.23865666666666668,0.055625,0.045804761904761904,0.138515,-0.01943181818181818,0.24377083333333333
2020-02-14,0.6249,-0.05277816666666666,0.113125,0.2034,0.3236875,0.19194499999999998,-0.029091666666666665,0.23335,0.08176814516129033,0.186991875
2020-02-18,0.04021809523809524,0.19142154761904764,0.14617833333333333,-0.025712857142857138,0.12702726715686274,0.006366666666666666,0.12210222222222222,0.20887916666666667,-0.04565380952380953,0.2947326388888889
2020-02-19,0.18420416666666664,0.1732962857142857,0.24769583333333334,0.045191666666666665,0.24066722222222223,0.22269166666666668,0.024666666666666667,0.12436,0.017632539682539684,0.17388181818181817
2020-02-20,0.06464166666666667,0.07936442857142859,0.285525,0.2404548611111111,0.11158999999999998,0.08025833333333333,0.10913333333333335,0.11929041666666668,0.011429190476190475,0.1431073846153846
2020-02-21,0.010161111111111102,0.08548472222222223,0.06433833333333333,0.2618275,0.07995625,0.11362999999999998,0.16632222222222223,0.024737500000000003,-0.2589611428571429,0.4382
2020-02-24,0.04713888888888889,0.02267714285714286,-0.14663821428571427,-0.001976666666666663,0.1128396638655462,0.07081833333333334,0.1099625,0.08034166666666666,0.015913484848484843,0.056410666666666665
2020-02-25,0.20084444444444446,0.16376858974358974,-0.033855,0.2765133333333333,0.22576555555555555,-0.007283333333333336,0.047772222222222216,0.038900000000000004,0.05049166666666667,0.26210416666666664
2020-02-26,0.1513625,0.0948852380952381,0.2228217142857143,0.16362933333333335,0.041067156862745105,0.0744388888888889,0.14393333333333336,-0.0052499999999999995,0.2120025,0.3505333333333333
2020-02-27,0.164925,0.05771422222222222,0.08199533333333334,0.07106000000000001,0.07656559999999998,0.18140416666666664,0.0549375,0.12302458333333333,-0.13006933333333331,0.33591166666666666
2020-02-28,-0.09630999999999999,-0.08126023809523808,0.09352027777777779,-0.005982291666666679,0.068488,0.12230625,0.07704722222222223,-0.010776666666666674,0.2582666666666667,-0.138825
2020-03-02,0.1407,0.08333470085470086,0.05279583333333335,0.21390833333333334,0.19369026785714286,0.128425,0.06809166666666666,0.2262822222222222,0.06786600000000001,0.35352666666666666
2020-03-03,0.050289999999999994,0.1834477777777778,0.03631333333333334,-0.056889999999999996,0.37418615384615384,0.18,0.43895666666666666,0.1492416666666667,0.00903066666666667,0.0071874999999999994
2020-03-04,0.12637083333333332,0.15954666666666667,0.22001666666666667,0.10631766666666667,0.415491,0.14765590476190477,0.29361666666666664,0.45430833333333337,0.45858190476190475,0.5916566666666667
2020-03-05,0.181035,0.06446794805194804,0.06638250000000001,0.078685,0.12682660256410255,0.07725083333333332,0.17756666666666665,0.3723666666666667,0.16232433333333335,0.09324166666666667
2020-03-06,0.1845625,-0.028613118131868127,-0.00855238095238095,0.000766250000000003,0.11019090909090908,0.09639166666666665,-0.018600000000000005,0.050575,0.04415753846153846,0.1729125
2020-03-09,-0.013662499999999998,0.06317782051282053,-0.09773692886061307,0.21184755555555554,0.12356747368421053,-0.098977,0.06842916666666665,0.1244375,-0.13399333333333333,-0.21495416666666667
2020-03-10,-0.044323999999999995,-0.01128626262626262,0.004082908212560384,0.1271044444444444,0.23237708333333332,-0.056442000000000006,0.07413541666666666,0.09866666666666667,0.272895,0.27871250000000003
2020-03-11,0.027750000000000004,-0.07447107142857143,0.0321910119047619,0.18409,0.24613083333333333,0.19348095238095242,0.1188277777777778,0.30446,0.08966833333333332,0.04209166666666667
2020-03-12,-0.00692,0.04935908888888889,0.05624184210526315,-0.008378095238095244,-0.116754,-0.17304999999999998,-0.08786000000000001,0.024137499999999992,-0.03644,-0.01357425595238096
2020-03-13,0.15196666666666667,0.08511944444444443,0.2087266106442577,-0.09569666666666668,0.004574999999999989,0.09337999999999999,0.1404111111111111,0.148,0.009217440476190475,0.2613625
2020-03-16,-0.005830833333333327,-0.1357312572463768,0.04206652941176471,-0.05933083333333333,0.028311666666666662,0.06594142857142857,-0.004050000000000019,0.060215624999999995,-0.11169939393939395,0.26162547619047616
2020-03-17,0.08785749999999999,0.051671619047619056,-0.0059755,-0.09414,0.31710000000000005,0.0031611111111111076,0.17584722222222224,0.1837,0.17099083333333334,0.23060833333333336
2020-03-18,-0.03310499999999999,0.02264702741702742,0.01039126984126984,0.033416666666666664,0.11380208333333335,0.016839047619047615,-0.039566666666666674,0.0,-0.10072952380952382,0.31138750000000004
2020-03-19,0.03651833333333333,0.021880500000000004,-0.058945,-0.2932416666666667,0.1559375,0.015699999999999995,0.14099333333333333,0.21692222222222224,-0.10737666666666665,0.23957777777777778
2020-03-20,0.023291666666666665,0.052030396103896114,-0.1359726153846154,-0.037213333333333334,0.05398814102564102,0.13310619047619046,0.10615000000000001,0.082725,0.19086,0.11968958333333332
2020-03-23,0.16331284415584416,0.05343116275880981,-0.13521555555555556,-0.02157,0.055805411255411254,0.013728333333333325,0.17433285714285712,0.05378749999999999,0.18370166666666665,0.010324642857142845
2020-03-24,0.2628909523809524,0.2119825274725275,0.11943533333333334,0.40108,0.27379619047619047,0.24097266666666667,0.31854,0.06564375,0.44795770833333337,0.38545
2020-03-25,0.17759866666666665,0.17013257142857144,0.21201111111111112,0.055025000000000004,0.18096380952380953,0.07593125,0.123475,0.13375,0.0363425,0.3668125
2020-03-26,0.13074833333333333,0.09119380952380952,0.190642,0.21854800000000002,0.30002242424242426,0.21736666666666668,0.12073833333333332,0.42694166666666666,0.3002584444444444,0.12445000000000002
2020-03-27,0.21299555555555558,0.050533205128205125,0.3189475714285714,0.15099666666666667,0.2887766666666667,0.22001666666666667,0.32342499999999996,0.5443833333333333,0.3283,0.4932744444444444
2020-03-30,0.28659250000000003,0.08064422807017543,0.12272133333333332,-0.18326533333333334,0.17644057142857142,0.01895561904761905,0.03359833333333334,0.33160625,0.07616666666666666,0.16967232142857144
2020-03-31,0.20055555555555557,-0.023837333333333356,0.007200833333333334,0.030061111111111108,0.01624345238095239,0.04034666666666666,0.27293500000000004,-0.17301875,0.016833333333333332,-0.17404375
2020-04-01,0.07680833333333334,0.21045544444444442,-0.06253047619047618,0.09647085714285714,0.05775833333333334,0.148935,0.05939333333333333,-0.04467777777777774,0.42428999999999994,-0.05755833333333332
2020-04-02,-0.09556,0.05230178571428572,-0.04505258974358974,0.06220033333333334,0.11523071428571427,-0.015741111111111112,0.08361111111111112,0.03775,0.17213125,0.07491666666666667
2020-04-03,0.2131947619047619,0.09604739583333334,-0.028649285714285704,0.09386214285714285,0.24129722222222225,-0.2096722619047619,0.08589999999999999,0.20847500000000002,-0.16245833333333337,0.27299999999999996
2020-04-06,0.3880041666666667,0.2181181991341991,0.14402992063492065,0.17623856902356902,0.3462597701149425,0.11236266666666668,0.09356,0.18343333333333334,0.31988621212121215,0.4456645833333333
2020-04-07,0.21673295454545455,0.23398698989898986,0.35829,0.14498366666666668,0.05915824561403508,0.31444700000000003,0.5064,0.09467916666666668,0.19408399999999998,0.23341583333333332
2020-04-08,0.046854999999999994,-0.07219659210526316,0.30269080952380956,0.09422012987012987,0.13519444444444445,0.15344047619047618,0.22547666666666666,0.556075,0.23468,0.13875
2020-04-09,-0.02296333333333333,0.1902879761904762,0.1310592380952381,0.16522466666666666,-0.002047916666666663,0.0722792857142857,0.14273825396825396,0.3513125,0.15364,0.48927499999999996
2020-04-13,0.0727875,-0.003446102564102564,0.12304361172161171,0.07890124242424243,0.008834000000000019,-0.004479494949494947,0.15710738095238094,-0.07245624999999999,0.22226666666666667,-0.002799702380952382
2020-04-14,0.2622480952380952,0.2220395,-0.022390625,0.0820716083916084,0.2494309523809524,0.2206103888888889,0.011322222222222225,0.5639111111111111,0.553517619047619,0.22797999999999996
2020-04-15,0.1547541666666667,0.10636851515151516,0.0698478205128205,0.09951076923076924,-0.062183095238095246,0.04093666666666668,-0.06583214285714285,-0.164575,0.123804,0.05419625
2020-04-16,0.28593041666666663,0.14471721014492753,-0.013778175324675318,0.05570566666666667,0.31637611528822057,0.20587321212121212,0.10325500000000001,-0.0683,0.3065635555555556,0.26175
2020-04-17,0.07999916666666666,0.22058400000000003,-0.11141896296296294,0.07366686363636363,0.30058624321880656,0.06346010101010101,0.4074,0.44585,0.08629407142857144,0.3832455357142857
2020-04-20,0.08840624999999999,0.07044692063492064,-0.21317169220151827,0.20693761904761904,-0.03391651063829787,0.05452166666666667,0.18972095238095238,0.02965,0.25273416666666665,0.02728733333333333
2020-04-21,0.13666333333333333,0.019469153153153156,-0.25030619047619046,-0.0939666666666667,-0.017922476190476176,-0.03585700000000001,-0.1038888888888889,0.03182499999999999,-0.31878,-0.07370000000000002
2020-04-22,0.21458761904761905,0.09586861437908498,-0.055793,0.13820500000000002,0.24596799145299145,0.043991666666666665,0.17389375,0.21082499999999998,0.31488952380952384,0.026452573529411768
2020-04-23,0.13614652777777778,0.08153781818181818,0.17330368181818184,0.17014,0.15056041666666667,0.28422000000000003,0.14747485714285716,0.2083,0.27447190476190475,0.1761375
2020-04-24,0.01891136363636364,0.006621333333333335,0.029020089285714284,-0.20256041666666666,0.026777321428571435,0.06405441176470587,-0.06943333333333333,0.05164375,0.06208790322580644,-0.004883333333333332
2020-04-27,0.08147666666666667,0.10568688888888889,-0.016262916666666665,0.0976667857142857,0.009602476190476206,0.12751043434343434,0.2466066666666667,0.05312333333333334,0.1683915064935065,0.2819451388888889
2020-04-28,0.1852382828282828,0.10246407342657343,0.03159722222222223,0.24410499999999996,0.17017343076923078,0.0719331403508772,0.109286,0.09364,0.11949880952380951,0.2794166666666667
2020-04-29,0.10499735449735449,0.11066411721611721,0.1454296984126984,0.11755166666666668,0.06398729885057472,0.11569642328042326,0.3075454545454545,0.07939015151515152,0.19349057142857146,0.09706666666666668
2020-04-30,0.027347916666666677,0.004515166666666665,0.02865497258297258,0.06484704761904762,0.1958943076923077,-0.0456925641025641,0.12327000000000002,0.10625,0.093819,0.142345
2020-05-01,-0.025940416666666664,0.22104850000000004,-0.14240701587301588,-0.06242500000000001,0.08401377358490567,-0.0780435,0.19944444444444445,0.177845,-0.12183566666666668,0.12584062499999998
2020-05-04,0.12881185185185184,0.14094931868131869,-0.006829685314685313,0.127824,0.057622820512820506,0.07334190476190475,0.006616666666666668,0.0962375,0.32366882352941173,0.16694
2020-05-05,0.12634428571428571,0.2313745238095238,0.1295161616161616,0.014019333333333328,0.20622039215686275,0.2987688888888889,0.20270470588235295,0.12011666666666666,0.2351875,0.11256636363636364
2020-05-06,-0.059840416666666674,0.08956000000000001,0.20437017857142858,0.04762500000000001,0.16331444444444443,0.07561499999999999,-0.020118214285714295,-0.03181666666666667,0.16321416666666666,0.17200916666666666
2020-05-07,0.13403916666666668,0.09248166666666666,0.22465285714285713,-0.08191133333333334,0.13613055555555556,0.04405833333333334,0.1927066666666667,0.32705666666666666,0.27498199999999995,0.14364333333333335
2020-05-08,0.25906,0.07429396103896105,0.212155,0.05202266666666665,-0.024708472222222222,0.03529687500000002,0.15074444444444446,0.18711666666666668,0.5690314285714286,0.10396272727272728
2020-05-11,0.12894285714285716,0.061805958333333334,-0.055142333333333335,0.161149,0.07664806763285024,0.2866916666666667,0.07112750000000001,0.013816666666666663,0.12826677777777779,0.23801458333333333
2020-05-12,0.08729699999999999,0.10267425,0.15184466666666666,-0.16973828571428573,-0.05321873015873014,0.030972727272727277,0.09328777777777779,-0.3745875,-0.04530033333333333,0.18359124999999998
2020-05-13,0.02526666666666666,0.08190066666666666,-0.0603090909090909,0.15553835064935065,0.1069891825951826,-0.014259999999999998,0.14808866666666667,0.27305,0.20060277777777777,0.37966666666666665
2020-05-14,0.1712533333333333,0.10557193137254901,-0.05423,0.09045,0.12298833333333332,0.05522152777777778,0.160115,0.15836666666666668,0.1520288095238095,0.182925
2020-05-15,0.16727666666666668,0.06705451851851853,0.1758016666666667,0.16853214285714285,-0.013917727272727276,-0.03243066666666667,0.24078472222222225,-0.036449999999999996,0.04577015538847118,0.1668552380952381
2020-05-18,0.15245266666666668,0.20182033333333335,0.14417522222222223,0.05768522222222222,0.13545866666666667,0.3855335454545455,0.1012875,0.5519083333333333,0.07923952380952382,0.32581666666666664
2020-05-19,0.18822483333333334,-0.04450492307692309,0.15552,0.05999728571428572,0.23922566666666664,-0.12721249999999998,0.04156111111111111,0.10809999999999999,0.13075416666666667,0.2732
2020-05-20,0.02665016666666667,-0.0238928781512605,-0.022844285714285713,0.3850555555555556,0.035365995115995134,0.1491583333333333,0.21408888888888888,0.06369,0.2253416666666667,0.04406666666666666
2020-05-21,0.10847199999999999,0.025803636363636362,-0.04973999999999999,0.08162500000000002,0.10879533333333333,0.02405,0.15098333333333333,0.0,0.06788055555555556,0.3321525
2020-05-22,0.017680000000000008,0.006037777777777771,-0.04422533333333334,0.19921666666666668,0.15835166666666667,0.11331666666666666,0.0683,0.24440833333333334,-0.15305300000000002,0.10415
2020-05-26,0.145908,0.20448395238095238,0.10696114285714284,0.1617402380952381,0.041037523809523815,0.3151,0.20554166666666665,0.1148,0.09751245238095238,0.32959999999999995
2020-05-27,0.21690333333333336,0.157255,-0.07011,0.2910402142857143,0.008749444444444456,0.35562571428571427,0.0,0.0,0.15682333333333334,0.2149875
2020-05-28,0.09534436363636364,0.0691675,0.13443,0.006839499999999998,-0.07223833333333333,0.14340868253968256,0.15875,0.20835,0.10204952380952381,0.12490000000000001
2020-05-29,0.12601250000000003,0.08072742857142859,0.205422,0.041302000000000005,0.1979048611111111,0.18829166666666666,0.009000000000000003,0.020066666666666667,0.16978375,0.21371666666666667
2020-06-01,0.15972342857142857,0.11181087081339713,-0.10665511363636364,0.173653,0.15230694444444445,0.12136166666666666,0.09106666666666667,-0.015808333333333337,0.14087666666666665,0.06806666666666666
2020-06-02,0.28929444444444447,-0.09989666666666666,0.16919285714285714,0.09204911111111111,0.021175151515151515,0.38695666666666667,0.27470625,0.14946666666666666,0.24390399999999998,0.21880833333333335
2020-06-03,-0.07269666666666666,0.1979542857142857,0.52865,0.21692142857142857,0.25402650793650794,0.31391913043478265,0.157975,0.0872,0.42201,0.0
2020-06-04,0.160185,0.2041875,0.07747600000000002,0.17377166666666666,0.11087984126984127,0.10123273809523808,-0.032,0.148,0.15314166666666668,-0.060719999999999996
2020-06-05,0.1562283333333333,0.24833111111111109,0.25553666666666663,0.38479166666666664,0.16145833333333334,0.36457428571428574,0.35335625000000004,0.0,0.21605925925925926,0.1113875
2020-06-08,-0.1130925,0.16258666666666666,0.1312572380952381,0.2557857142857142,0.06408447368421052,0.12046549019607841,0.2044,0.2611,0.09585333333333333,0.7906
2020-06-09,0.0,0.03442730158730159,0.4436306666666666,0.18549857142857143,0.0015680555555555493,0.14902826923076923,0.42775,0.0129,0.30290809523809525,0.34070833333333334
2020-06-10,0.011962500000000015,0.03172285454545455,-0.15578888888888887,0.1787779761904762,0.09832222222222223,0.06844333333333334,0.42775,0.024575,0.01658125,0.0
2020-06-11,0.006903809523809526,0.04400649350649351,-0.098045,0.09611755555555554,0.21064,0.09114809523809524,0.2338,0.24584999999999999,0.21306458333333333,0.3182
2020-06-12,0.11055555555555556,0.16441361904761903,0.027370000000000016,0.06428333333333335,0.0239975,-0.07107749999999999,0.010883333333333337,0.296,0.10682083333333334,0.2732
2020-06-15,-0.007583333333333345,0.00854649350649351,0.06949185185185186,0.11921875,0.17032571428571427,0.06475821428571428,0.2732,0.20095,0.18420833333333334,0.54005
2020-06-16,0.09459666666666666,0.21815,0.101546875,0.10154166666666667,0.09755833333333332,0.20627250000000003,0.0,0.263075,0.2732,0.41805000000000003
2020-06-17,0.106065,0.16346083333333333,-0.0005199999999999996,-0.02946,-0.1274625,0.0,-0.6124,-0.02070000000000001,0.053137500000000004,0.0
2020-06-18,0.011561249999999999,0.06908252380952382,0.07419999999999999,-0.09981999999999999,0.3351,-0.06196833333333333,0.0,0.34626666666666667,0.28815,0.4316
2020-06-19,0.15536666666666665,0.017997111111111113,0.315981746031746,-0.103975,0.26097916666666665,0.1101,-0.11315,0.34626666666666667,-0.2394666666666667,0.32135
2020-06-22,0.1759875,0.05458866666666666,0.22134166666666666,-0.064625,0.3400083333333333,0.13343888888888888,0.10485,0.34626666666666667,0.1924352380952381,0.041294444444444446
2020-06-23,0.20253055555555555,0.22428866666666666,0.1816625,0.16277916666666667,0.003990625000000001,0.20486,0.07646666666666667,0.0,0.07456666666666667,0.0683
2020-06-24,0.17123535353535355,-0.016023,-0.004023571428571415,0.08500333333333336,0.01970833333333333,-0.034453333333333336,0.0,-0.1806,-0.32334583333333333,-0.1027
2020-06-25,0.11716444444444445,0.08198186666666667,0.16414333333333334,-0.01028685714285715,0.15567083333333334,-0.07478088235294118,0.4019,-0.1806,-0.42828333333333335,0.0
2020-06-26,0.36275,0.18005823529411763,0.08318888888888888,0.011175595238095248,-0.061418333333333325,0.016998148148148148,0.34,0.0191,-0.054025,0.11333333333333334
2020-06-29,0.020961025641025643,0.06143876923076923,0.08632500000000001,0.17554166666666668,0.167875,0.22736607142857143,0.11315,0.0,0.19183333333333333,0.0
2020-06-30,0.1538904761904762,0.07246,0.12735583333333333,0.038920714285714295,0.21305,0.176935,0.06743333333333333,0.3609,0.39919,0.17
2020-07-01,-0.103175,-0.08739949350649351,0.05932916666666667,-0.31714166666666666,0.3239736111111111,0.26006111111111113,0.10115,0.0,0.18099999999999997,0.176
2020-07-02,-0.014825,0.16442800000000002,0.17789575757575757,0.07885,0.16365833333333332,0.035984375,0.0,-0.064,0.295125,0.8074
2020-07-06,0.04434400000000001,0.049885095238095235,0.1400095238095238,0.0526925,0.10193457142857143,0.008782727272727272,-0.11442500000000001,-0.1591,0.07276915584415584,0.23985845410628018
2020-07-07,0.08076000000000001,0.16846045454545455,0.043539285714285704,0.06819999999999998,0.12016666666666667,-0.009207142857142858,0.0,0.48385,0.35015,-0.1796
2020-07-08,-0.1285125,0.16985666666666668,0.5859,0.25695,0.18671488095238095,0.134395,0.5719,-0.5994,0.030240000000000003,-0.09633611111111111
2020-07-09,0.21056249999999999,0.08616750000000001,0.24053750000000002,0.03897708333333333,0.044638888888888895,0.0007888888888889131,0.0,0.0,0.1812904761904762,0.17556666666666665
2020-07-10,0.0,0.007357142857142847,0.29834666666666665,0.18919111111111112,0.24266272727272725,-0.10286190476190477,0.0,0.0772,0.05097777777777778,0.36819999999999997
2020-07-13,0.09652222222222222,0.159904,0.44849999999999995,0.10245933333333332,0.05238,0.16805,0.0,0.0,0.32982500000000003,0.020249999999999997
2020-07-14,0.04039642857142857,0.09338785714285713,-0.0258,0.009050902777777774,0.22698999999999997,0.118161,0.0,0.0,0.10832,0.2732
2020-07-15,0.07219166666666665,0.12762828571428572,-0.13835833333333333,0.3260551304347826,0.399875,0.22048,0.0,0.014283333333333334,0.135525,0.529
2020-07-16,0.20155,0.19690198412698412,0.10862500000000001,-0.02383080808080808,0.249025,0.0036750000000000003,0.0172,0.014283333333333334,0.012423333333333342,0.142975
2020-07-17,-0.2331,0.12241222222222223,0.047325,-0.023810476190476187,-0.08089166666666667,0.1124625,0.0,0.014283333333333334,-0.022140000000000003,0.3197
2020-07-20,0.06828333333333332,0.06023041125541125,0.04672277777777778,0.08458095238095238,0.25975833333333337,0.2682090909090909,0.0,0.0,0.1277673076923077,0.0131
2020-07-21,0.17599666666666666,0.21976447204968946,0.2740656166056166,0.16736190476190477,0.2214125,-0.06915714285714286,0.0,0.164,0.23766,0.1495
2020-07-22,0.09405,0.10935600000000001,0.13559833333333332,0.04747291666666666,0.6359833333333333,-0.0744462962962963,0.31245,0.16094999999999998,0.2235722222222222,0.1495
2020-07-23,-0.19957499999999997,0.07354352564102565,0.027800000000000005,0.010518333333333334,-0.06659999999999998,0.2657075,0.024097500000000004,0.148,0.264162962962963,0.15332500000000002
2020-07-24,0.138515625,0.002929166666666666,0.31859423076923077,0.020980000000000002,0.164015,0.23272187500000002,0.21611666666666665,0.0,0.21355674603174604,0.28433888888888886
2020-07-27,0.1796,0.11259861111111111,0.03866,0.16995208333333334,-0.004582142857142856,0.17566666666666667,0.024695,0.26125,0.21684464285714286,-0.013293749999999993
2020-07-28,0.218505,0.1289637142857143,0.2023,0.07615,0.06529166666666668,0.11734927631578948,0.3119125,0.26125,0.08790357142857143,0.2202
2020-07-29,0.0686375,0.07687972222222221,0.3002125,0.08430476190476191,0.125168,0.053842708333333336,0.06363333333333333,0.10452999999999998,0.2432943922924901,0.17923333333333333
2020-07-30,0.11450833333333332,0.13336133333333333,0.055813999999999996,0.30046666666666666,-0.016878125,0.06449504273504274,0.07686499999999999,-0.061825000000000005,0.025687247474747474,0.16424999999999998
2020-07-31,0.20481666666666665,0.03838314285714286,-0.012585714285714283,-0.00844166666666668,0.1449982905982906,-0.017073333333333336,0.6808,0.29295,0.26335,0.173875
2020-08-03,0.239216,0.050337607843137254,0.10191750000000002,0.13219666666666668,0.05058619047619047,-0.10126527272727273,0.63375,0.36024999999999996,0.15939222222222224,0.3444666666666667
2020-08-04,0.09409692307692308,0.21400343434343433,-0.06914999999999999,0.028711666666666656,0.0016916666666666677,0.06827407407407408,0.148,-0.2997,0.16305606060606062,0.3929666666666667
2020-08-05,0.3156458333333333,0.03284705882352941,0.15151111111111112,0.132305,-0.023299999999999987,0.128215,-0.017116666666666665,0.18869999999999998,0.08502410714285716,-0.03423333333333333
2020-08-06,0.2601650793650794,0.082456,0.24158333333333334,0.0031250000000000062,0.273615,0.30506666666666665,0.34626666666666667,0.0,0.2516416666666667,0.067925
2020-08-07,0.0760128205128205,0.14675666666666665,0.04856888888888889,0.05669166666666667,0.2503357142857143,0.0277125,0.34626666666666667,0.33947499999999997,0.31845,0.0
2020-08-10,0.27088333333333336,0.09646138528138529,0.18716088888888888,0.26968333333333333,0.16973888888888888,0.15898333333333334,0.33134444444444444,0.0,0.15958333333333333,0.07137222222222223
2020-08-11,0.12454444444444446,0.06464187500000002,0.2246669642857143,0.13545000000000001,0.11333333333333334,0.03422037037037037,0.0,0.4019,0.24845166666666665,0.3568
2020-08-12,0.13904999999999998,0.00948645833333333,0.16271333333333332,0.035188888888888895,0.06743333333333333,0.03298125,0.0,0.0,-0.07413869047619048,0.11907999999999999
2020-08-13,0.074,0.053421666666666645,0.1366,-0.09380333333333332,-0.13394,-0.11723333333333334,0.0,0.0,0.07164761904761903,0.0
2020-08-14,-0.07955,0.058534375,0.29510833333333336,0.06250833333333333,0.0,-0.02239500000000001,0.15293333333333334,0.12726666666666667,0.27919583333333337,0.6369
2020-08-17,0.19882666666666665,0.19862851851851854,-0.060950000000000004,0.12900666666666666,0.28033,0.15366666666666665,0.38892499999999997,0.31845,-0.0011175000000000074,0.473775
